Unnamed: 0,url,checked,title
187,https://singlife.com/content/dam/public/sg/documents/pogis/pogis-product-summary-15Jul22.pdf,True,pogis-product-summary-15Jul22
188,https://singlife.com/content/dam/public/sg/documents/pogis/list-of-37-critical-illness.pdf,True,list-of-37-critical-illness
189,https://singlife.com/content/dam/public/sg/documents/pogis/list-of-10-early-critical-illness.pdf,True,list-of-10-early-critical-illness
190,https://singlife.com/content/dam/public/sg/documents/pogis/product-brochure.pdf,True,product-brochure
191,https://singlife.com/content/dam/public/sg/documents/pogis/product-summary.pdf,True,product-summary
192,https://singlife.com/content/dam/public/sg/documents/pogis/faq.pdf,True,faq
193,https://singlife.com/content/dam/public/sg/documents/pogis/giro-form.pdf,True,giro-form
194,https://singlife.com/content/dam/public/sg/documents/pogis/POGIS-Transfer-Termination-Form.pdf,True,POGIS-Transfer-Termination-Form
196,https://singlife.com/content/dam/public/sg/documents/savings/singlife-choice-saver/brochure.pdf,True,brochure
197,https://singlife.com/content/dam/public/sg/documents/savings/singlife-steadypay-saver/brochure.pdf,True,brochure
198,https://singlife.com/content/dam/public/sg/documents/savings/singlife-legacy-income/brochure.pdf,True,brochure
199,https://singlife.com/content/dam/public/sg/documents/savings/singlife-flexi-life-income-ii/brochure.pdf,True,brochure
200,https://singlife.com/content/dam/public/sg/documents/retirement/singlife-flexi-retirement/brochure.pdf,True,brochure
202,https://singlife.com/content/dam/public/sg/documents/retirement/singlife-flexi-retirement/brochure-chinese.pdf,True,brochure-chinese
203,https://singlife.com/content/dam/public/sg/documents/investment-linked-plan/singlife-sure-invest/product-summary.pdf,True,product-summary
204,https://singlife.com/content/dam/public/sg/documents/investment-linked-plan/singlife-savvy-invest/singlife-savvy-invest-product-brochure.pdf,True,singlife-savvy-invest-product-brochure
207,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summary---fund-list/global-savings-account-fund-summary-fund-list.pdf,True,global-savings-account-fund-summary-fund-list
208,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/aviva-investors-multi-strategy-target-return-fund.pdf,True,aviva-investors-multi-strategy-target-return-fund
209,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/amundi-funds.pdf,True,amundi-funds
210,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/allianz-global-investors.pdf,True,allianz-global-investors
211,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/alliance-bernstein.pdf,True,alliance-bernstein
212,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/abrdn-select-portfolio-funds.pdf,True,abrdn-select-portfolio-funds
213,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/aberdeen-standard-sicav-i-funds.pdf,True,aberdeen-standard-sicav-i-funds
214,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/blackrock-global-funds.pdf,True,blackrock-global-funds
215,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/bnp-paribas-funds.pdf,True,bnp-paribas-funds
216,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/dws-global.pdf,True,dws-global
217,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/deutsche-noor-islamic-fund-plc.pdf,True,deutsche-noor-islamic-fund-plc
218,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/first-sentier-investors-funds.pdf,True,first-sentier-investors-funds
219,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/fidelity-funds.pdf,True,fidelity-funds
220,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/jpmorgan-fund.pdf,True,jpmorgan-fund
221,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/jupiter-global-funds.pdf,True,jupiter-global-funds
222,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/janus-henderson-horizon-fund-jhhf.pdf,True,janus-henderson-horizon-fund-jhhf
223,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/mfs-meridian-funds.pdf,True,mfs-meridian-funds
224,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/pimco-funds-global-investors-series-plc.pdf,True,pimco-funds-global-investors-series-plc
225,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/quilter-investors.pdf,True,quilter-investors
226,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/schroder-multi-asset-revolution.pdf,True,schroder-multi-asset-revolution
227,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/schroder-international-selection-fund.pdf,True,schroder-international-selection-fund
228,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/schroder-asian-growth-fund.pdf,True,schroder-asian-growth-fund
229,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/franklin-templeton-investment-funds-ftif.pdf,True,franklin-templeton-investment-funds-ftif
230,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/threadneedle-investment-funds-icv-c-threadneedle-lux-funds.pdf,True,threadneedle-investment-funds-icv-c-threadneedle-lux-funds
231,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/uob-united-sgd-fund-summary.pdf,True,uob-united-sgd-fund-summary
232,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-summaries/growthpath-portfolios.pdf,True,growthpath-portfolios
233,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/aberdeen-global-asia-pacific-equity-fund.pdf,True,aberdeen-global-asia-pacific-equity-fund
234,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/aberdeen-china-sustainable-equity-fund.pdf,True,aberdeen-china-sustainable-equity-fund
235,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/aberdeen-global-indian-equity-fund.pdf,True,aberdeen-global-indian-equity-fund
236,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/aberdeen-global-select-emerging-markets-bond-fund.pdf,True,aberdeen-global-select-emerging-markets-bond-fund
237,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/abrdn-singapore-equity-fund.pdf,True,abrdn-singapore-equity-fund
238,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/alliance-bernstein-dynamic-diversified-portfolio.pdf,True,alliance-bernstein-dynamic-diversified-portfolio
239,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/ab-sicav-i-all-market-income-portfolio.pdf,True,ab-sicav-i-all-market-income-portfolio
240,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/alliance-bernstein-us-thematic-research-portfolio.pdf,True,alliance-bernstein-us-thematic-research-portfolio
241,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/allianz-global-investors-fund---allianz-best-styles-global-equity-fund/allianz-global-investors-fund-allianz-best-styles-global-equity-fund.pdf,True,allianz-global-investors-fund-allianz-best-styles-global-equity-fund
242,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/allianz-global-sustainability-fund.pdf,True,allianz-global-sustainability-fund
243,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/amundi-funds-bond-global.pdf,True,amundi-funds-bond-global
244,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/aviva-investors-multi-strategy-target-return-fund.pdf,True,aviva-investors-multi-strategy-target-return-fund
245,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/blackrock-global-funds-global-smallcap-fund.pdf,True,blackrock-global-funds-global-smallcap-fund
246,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/blackrock-global-funds-latin-american-fund.pdf,True,blackrock-global-funds-latin-american-fund
247,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/blackrock-global-funds-new-energy-fund.pdf,True,blackrock-global-funds-new-energy-fund
248,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/blackrock-global-funds-united-kingdom-fund.pdf,True,blackrock-global-funds-united-kingdom-fund
249,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/blackrock-global-funds-world-gold-fund.pdf,True,blackrock-global-funds-world-gold-fund
250,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/blackrock-global-funds-world-mining-fund.pdf,True,blackrock-global-funds-world-mining-fund
251,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/bnp-paribas-euro-money-market.pdf,True,bnp-paribas-euro-money-market
252,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/bnp-paribas-global-environment.pdf,True,bnp-paribas-global-environment
253,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/bnp-paribas-russia-equity.pdf,True,bnp-paribas-russia-equity
254,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-a-b/bnp-paribas-usd-money-market.pdf,True,bnp-paribas-usd-money-market
255,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/dws-global-agribusiness.pdf,True,dws-global-agribusiness
256,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/dws-noor-precious-metals-securities-fund.pdf,True,dws-noor-precious-metals-securities-fund
257,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-asian-special-situations-fund.pdf,True,fidelity-funds-asian-special-situations-fund
258,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/product-highlight-series/fidelity-funds-emerging-markets.pdf,True,fidelity-funds-emerging-markets
259,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-european-high-yield-fund.pdf,True,fidelity-funds-european-high-yield-fund
260,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-flexible-bond-fund.pdf,True,fidelity-funds-flexible-bond-fund
261,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-global-financial-services-fund.pdf,True,fidelity-funds-global-financial-services-fund
262,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-global-multi-asset-dynamic-fund.pdf,True,fidelity-global-multi-asset-dynamic-fund
263,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-global-technology-fund.pdf,True,fidelity-funds-global-technology-fund
264,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-multi-asset-income-fund.pdf,True,fidelity-funds-multi-asset-income-fund
265,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-pacific-fund.pdf,True,fidelity-funds-pacific-fund
266,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-euro-blue-chip-fund.pdf,True,fidelity-funds-euro-blue-chip-fund
267,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fidelity-funds-us-dollar-bond-fund.pdf,True,fidelity-funds-us-dollar-bond-fund
268,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fssa-asean-all-cap-fund.pdf,True,fssa-asean-all-cap-fund
269,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/fssa-regional-china-fund.pdf,True,fssa-regional-china-fund
270,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/ftif-franklin-biotechnology-discovery-fund.pdf,True,ftif-franklin-biotechnology-discovery-fund
271,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/ftif-franklin-european-small-mid-cap-fund.pdf,True,ftif-franklin-european-small-mid-cap-fund
272,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/ftif-franklin-strategic-income-fund.pdf,True,ftif-franklin-strategic-income-fund
273,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/product-highlight-series/ftif-franklin-us-opps.pdf,True,ftif-franklin-us-opps
274,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/ftif-templeton-asian-growth-fund.pdf,True,ftif-templeton-asian-growth-fund
275,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-c-f/ftif-templeton-latin-america-fund.pdf,True,ftif-templeton-latin-america-fund
276,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jhhf-euroland-fund.pdf,True,jhhf-euroland-fund
277,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jhhf-global-property-equities-fund.pdf,True,jhhf-global-property-equities-fund
278,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jhhf-global-technology-fund.pdf,True,jhhf-global-technology-fund
279,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jhhf-japanese-opportunities-fund.pdf,True,jhhf-japanese-opportunities-fund
280,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/product-highlight-series/janus-henderson-horizon-fund-pan-european-equity-fund.pdf,True,janus-henderson-horizon-fund-pan-european-equity-fund
281,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jhhf-pan-european-property-equities-fund.pdf,True,jhhf-pan-european-property-equities-fund
282,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jpmorgan-funds-global-natural-resources-fund.pdf,True,jpmorgan-funds-global-natural-resources-fund
283,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/gp-jpmorgan-funds-taiwan-fund.pdf,True,gp-jpmorgan-funds-taiwan-fund
284,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jupiter-european-growth.pdf,True,jupiter-european-growth
285,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/jupiter-global-financial.pdf,True,jupiter-global-financial
286,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-g-m/mfs-meridian-funds-global-equity-fund.pdf,True,mfs-meridian-funds-global-equity-fund
287,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/quilter-investors-compass-3-portfolio.pdf,True,quilter-investors-compass-3-portfolio
288,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/quilter-investors-compass-4-portfolio.pdf,True,quilter-investors-compass-4-portfolio
289,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/pimco-gis-emerging-markets-bond-fund.pdf,True,pimco-gis-emerging-markets-bond-fund
290,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/pimco-gis-global-bond-fund.pdf,True,pimco-gis-global-bond-fund
291,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/pimco-gis-global-real-return-fund.pdf,True,pimco-gis-global-real-return-fund
292,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/pimco-gis-us-high-yield-bond-fund.pdf,True,pimco-gis-us-high-yield-bond-fund
293,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/pimco-gis-total-return-bond-fund.pdf,True,pimco-gis-total-return-bond-fund
294,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/schroder-asian-growth-fund.pdf,True,schroder-asian-growth-fund
295,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/schroder-isf-asian-bond-total-return.pdf,True,schroder-isf-asian-bond-total-return
296,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/schroder-isf-bric.pdf,True,schroder-isf-bric
297,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/schroder-isf-emerging-markets.pdf,True,schroder-isf-emerging-markets
298,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/product-highlight-series/schroder-multi-asset-revolution.pdf,True,schroder-multi-asset-revolution
299,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/threadneedle-lux-american-fund.pdf,True,threadneedle-lux-american-fund
300,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/threadneedle-emerging-market-bond-fund.pdf,True,threadneedle-emerging-market-bond-fund
301,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/united-choice-portfolios-ii-united-sgd-fund.pdf,True,united-choice-portfolios-ii-united-sgd-fund
302,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/growthpath-portfolios-2030.pdf,True,growthpath-portfolios-2030
303,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/growthpath-portfolios-2040.pdf,True,growthpath-portfolios-2040
304,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/product-highlight-o-u/growthpath-portfolios-today.pdf,True,growthpath-portfolios-today
305,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-information/singlife-fund-performance.pdf,True,singlife-fund-performance
306,https://singlife.com/content/dam/public/sg/documents/investment/resources/global-products/fund-information/singlife-top-10-performance.pdf,True,singlife-top-10-performance
307,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-list/investment-linked-funds-fund-summary-fund-list.pdf,True,investment-linked-funds-fund-summary-fund-list
308,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/abrdn-funds.pdf,True,abrdn-funds
309,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/fs-emerging-countries-growth.pdf,True,fs-emerging-countries-growth
310,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/fs-fssa-regional-china.pdf,True,fs-fssa-regional-china
311,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-LeggMason%20Western%20Asset%20Global%20Bond%20Trust.pdf,True,FS-LeggMason%20Western%20Asset%20Global%20Bond%20Trust
312,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-LionGlobal-India.pdf,True,FS-LionGlobal-India
313,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-LionGlobal-Japan-Growth.pdf,True,FS-LionGlobal-Japan-Growth
314,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-Nikko-AM-Fund.pdf,True,FS-Nikko-AM-Fund
315,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-Schroder-Global-Emerging-Market-Opportunities.pdf,True,FS-Schroder-Global-Emerging-Market-Opportunities
316,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-Schroder-MM-Funds.pdf,True,FS-Schroder-MM-Funds
317,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-Schroder-Multi-Asset-Revolution.pdf,True,FS-Schroder-Multi-Asset-Revolution
318,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/fund-summaries/FS-Templeton-Funds.pdf,True,FS-Templeton-Funds
319,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/abrdn-pac-equity-rp-sp.pdf,True,abrdn-pac-equity-rp-sp
320,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/abrdn-pacific-equity-sp.pdf,True,abrdn-pacific-equity-sp
321,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/emerging-countries-growth-sp.pdf,True,emerging-countries-growth-sp
322,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/fssa-regional-china-sp.pdf,True,fssa-regional-china-sp
323,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/legg-mason-western-asset-global-bond-trust.pdf,True,legg-mason-western-asset-global-bond-trust
324,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/lionglobal-India.pdf,True,lionglobal-India
325,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/lionglobal-japan-growth.pdf,True,lionglobal-japan-growth
326,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/mm-balanced-growth.pdf,True,mm-balanced-growth
327,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/mm-capital-growth.pdf,True,mm-capital-growth
328,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/mm-income-growth.pdf,True,mm-income-growth
329,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/nikkoam-global-green-bond.pdf,True,nikkoam-global-green-bond
330,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/nikkoam-shenton-asia-pacific.pdf,True,nikkoam-shenton-asia-pacific
331,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/nikko-am-shenton-income-rp-sp.pdf,True,nikko-am-shenton-income-rp-sp
332,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/nikkoam-shenton-short-term-bond.pdf,True,nikkoam-shenton-short-term-bond
333,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/schroder-global-emerging-market-opportunities-fund.pdf,True,schroder-global-emerging-market-opportunities-fund
334,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/schroder-multi-asset-revolution.pdf,True,schroder-multi-asset-revolution
335,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/templeton-global-balanced.pdf,True,templeton-global-balanced
336,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/templeton-global-bond.pdf,True,templeton-global-bond
337,https://singlife.com/content/dam/public/sg/documents/investment/resources/investment-linked-funds/product-highlight-sheets/templeton-global.pdf,True,templeton-global
338,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summary---fund-list/fund-summary-fund-list.pdf,True,fund-summary-fund-list
339,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/investors-global-high-yield-bond-fund.pdf,True,investors-global-high-yield-bond-fund
340,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/investors-multi-strategy-target-return-fund.pdf,True,investors-multi-strategy-target-return-fund
341,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/blackrock-global-funds.pdf,True,blackrock-global-funds
342,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/first-sentier-investors-funds.pdf,True,first-sentier-investors-funds
343,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/jupiter-global-funds.pdf,True,jupiter-global-funds
344,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/legg-mason-western-asset-asian-opportunities-fund.pdf,True,legg-mason-western-asset-asian-opportunities-fund
345,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/neuberger-berman-emerging-market-debt-hard-currency-fund.pdf,True,neuberger-berman-emerging-market-debt-hard-currency-fund
346,https://singlife.com/content/dam/public/sg/documents/investment/resources/lifetimeflexi-and-mylifeinvest/fund-summaries/schroder-global-emerging-market-opportunities-fund.pdf,True,schroder-global-emerging-market-opportunities-fund
